id,code,station,active,stationType,nameDepartment,nameProvince,nameMunicipality,nameBasin,macroregion,latitude,longitude,altitude,owner,start,operator,photo,stationCategory,status
983,A-1866,Acasio,True,Convencional,Potosí,General Bilbao,Acasio,Rio Caine,Valles,-18.016667,-66.083333,3020.0,SENAMHI,1975-12-31,,,Meteorológica,Activo
1795,00045,Holguin_H,True,Convencional,La Paz,Murillo,Nuestra Señora de La Paz,Rio Boopy,Valles,-16.5206,-68.115,3200.0,SENAMHI,1990-12-03,SENAMHI,stations/station/4k40byf97oilpww.png,Hidrológica,Activo
1792,00042,Calacoto - Desaguadero - C A_H,True,Convencional,La Paz,Pacajes,Calacoto,Zona Pasancuta,Altiplano,-17.28493756,-68.61297815,3805.0,SENAMHI,1968-12-02,SENAMHI,stations/station/q8ja4xdz9n85poh.png,Hidrológica,Activo
1788,00038,Aguallamaya_H,True,Convencional,La Paz,Ingavi,Jesús de Machaca,Parte Baja del Rio Jilakhata,Altiplano,-16.813563,-68.906055,3833.0,SENAMHI,1974-12-03,SENAMHI,,Hidrológica,Activo
1786,00036,Viña Quemada_H,True,Convencional,Potosí,Cornelio Saavedra,Betanzos,Villa Candelaria,Valles,-19.406654,-64.865348,2043.0,SENAMHI,1977-11-29,SENAMHI,,Hidrológica,Activo
1141,A-2165,Tomayapo Pueblo,False,Convencional,Tarija,Méndez,Tomayapo (El Puente),Rio Tomayapu,Valles,-21.268333,-65.045,2720.0,SENAMHI,1981-03-30,SENAMHI,stations/station/w7dnrwh6ozy33pp.png,,Inactivo
1771,00021,Puerto Almacen_H,True,Convencional,Beni,Cercado Beni,Trinidad,Rio Ibare,Llanuras y Sabanas,-14.8686,-64.9708,150.0,SENAMHI,,,,Hidrológica,Activo
1790,00040,Avaroa - Mauri - CA_H,True,Convencional,La Paz,Pacajes,Charaña,Ladislao Cabrera,Altiplano,-17.52443,-69.25052,3950.0,SENAMHI,2009-11-29,SENAMHI,stations/station/5kx4gyayjxms862.png,Hidrológica,Activo
828,A-1662,Culta,True,Convencional,Oruro,Abaroa,Challapata,Rio Cachi Mayu,Altiplano,-19.079661,-66.206953,4104.0,SENAMHI,2016-12-27,,,Meteorológica,Activo
1796,00046,Huatajata - Lago Titicaca_H,True,Convencional,La Paz,Omasuyos,Huatajata,Tola Tola,Altiplano,-16.2119,-68.6981,3712.0,SENAMHI,1972-11-27,SENAMHI,stations/station/9gui882whn9zte0.png,Hidrológica,Activo
1791,00041,Cahua - Zongo_H,True,Convencional,La Paz,Larecaja,Guanay,Rio Kaka,Yungas - Chapare,-16.041136,-67.978686,2500.0,SENAMHI,1968-06-03,SENAMHI,,Hidrológica,Activo
711,A-2264,La Merced,True,Convencional,Tarija,Arce,Padcaya,Rio Orosas,Valles,-22.024657,-64.676742,1509.0,SENAMHI,1999-05-29,SENAMHI,stations/station/u3dbndvgr1yyzhj.png,Meteorológica,Activo
440,A-1765,Molle Molle,True,Convencional,Cochabamba,Carrasco,Pocona,Rio Mizque,Valles,-17.692778,-65.282222,2573.0,SENAMHI,2010-11-29,SENAMHI,stations/station/4cm9in26bcjki8x.png,Meteorológica,Activo
1142,A-2164,Trancas,True,Convencional,Tarija,Méndez,Villa San Lorenzo,Rio Guadalquivir,Valles,-21.3074,-64.815585,2198.0,SENAMHI,1984-01-29,SENAMHI,stations/station/8lj9ku9c2wsx4p0.jpeg,Meteorológica,Activo
680,A-2164,Coimata,True,Convencional,Tarija,Méndez,Villa San Lorenzo,Rio Guadalquivir,Valles,-21.499053,-64.788945,2027.0,SENAMHI,1979-12-30,SENAMHI,,Meteorológica,Activo
1820,00070,El Común Caraparí,True,Convencional,Tarija,Gran Chaco,Caraparí,Rio Carapari,Chaco,-21.829278,-63.729965,825.0,SENAMHI,2021-09-23,SENAMHI,,Meteorológica,Activo
1040,A-1767,Caracollo Cadea,False,Convencional,Oruro,Cercado Oruro,Caracollo,Rio Queren Jahuira,Altiplano,-17.636389,-67.200278,3795.0,,1973-11-29,,stations/station/ci86p13z6h897uq.png,,Inactivo
86,A-1769,Estancia Jalaru_H (GPRS),True,Automática telemétrica GPRS,La Paz,General José Manue*,Santiago de Machaca,Rio Huanaque,Altiplano,-17.466793,-69.455861,4073.0,,2014-10-21,,stations/station/7nq6lea1jp7x81u.png,Hidrológica,Inactivo
90,A-1867,FCAN - UTO (GPRS),True,Automática,Oruro,Nicolás Suárez,Oruro,Crucero Belen,Altiplano,-17.9928,-67.138901,3745.0,,,,,,Inactivo
94,A-1663,Guarayos SC (GPRS),True,Automática,Santa Cruz,Arce,Ascención de Guarayos,Rio Negro del Baures,Chiquitania,-15.915,-63.169201,236.0,,2012-03-19,,,,Inactivo
96,A-1668,Hampaturi - GPRS,True,Automática telemétrica GPRS,La Paz,Murillo,Nuestra Señora de La Paz,Rio Boopy,Valles,-16.4158,-68.022202,4205.0,,2018-02-26,,,Meteorológica,Mantenimiento
98,A-2064,Huacareta (GPRS),True,Automática,Chuquisaca,Hernando Siles,Huacareta,Rio parapeti,Chaco,-20.3636,-64.002197,1101.0,,2012-10-01,,,Meteorológica,Inactivo
100,A-2165,Huacata_M (GPRS),True,Automática telemétrica GPRS,Tarija,Méndez,Villa San Lorenzo,Rio Huacata,Valles,-21.233101,-64.803299,2813.0,VRHR - MMAyA,2018-11-20,SENAMHI,,Meteorológica,Activo
99,A-2164,Huacaya (GPRS),True,Automática telemétrica GPRS,Chuquisaca,Luis Calvo,Huacaya,Parte Alta del Rio Huacaya,Chaco,-20.7439,-63.6642,898.0,COOPI - Municipio,2012-10-01,,,Meteorológica,Mantenimiento
102,A-1668,Huancane Corapata_M (GPRS),True,Automática telemétrica GPRS,La Paz,Los Andes,Pucarani,Rio Sehuenka,Altiplano,-16.435467,-68.35648129,3912.0,MMAyA (Ministerio de Medio Ambiente y Agua) - UGCK,2019-11-29,UGCK - SENAMHI,stations/station/ogequsqb67bj90d.jpeg,Meteorológica,Activo
101,A-1669,Huarisuyo (GPRS),True,Automática telemétrica GPRS,La Paz,Los Andes,Pucarani,Rio Sehuenka,Altiplano,-16.3569,-68.5044,3696.0,EMAGUA,2019-10-29,SENAMHI,stations/station/7ciui04wv4jdg09.jpeg,Meteorológica,Activo
114,A-1669,Isla Suriqui_M (GPRS),True,Automática telemétrica GPRS,La Paz,Los Andes,Puerto Pérez,Sin Nombre,Altiplano,-16.304701,-68.770599,3841.0,MMAyA (Ministerio de Medio Ambiente y Agua) - UGCK,2020-12-10,SENAMHI,stations/station/0xu7g2cspx7ob5i.jpeg,Meteorológica,Activo
112,A-1668,Isquillani Batallas (GPRS),True,Automática telemétrica GPRS,La Paz,Los Andes,Batallas,Rio Batallas,Altiplano,-16.2311,-68.464401,3875.0,HELVETAS,2014-10-05,Municipio,,Meteorológica,Mantenimiento
64,A-2167,Kocani (GPRS),True,Automática telemétrica GPRS,Potosí,Nor Lipez,"Colcha ""K""",Qda. Chuspi Mayu,Altiplano,-21.1828,-66.565804,3800.0,Municipio,2011-11-29,Municipio,,Meteorológica,Mantenimiento
1899,24-0009,Campamento Sasari,True,Convencional,La Paz,Aroma,Patacamaya,Qda. khala Khota,Altiplano,-17.203139,-67.783517,4522.0,,,,,Meteorológica,Activo
123,A-1866,La Angostura_M (GPRS),True,Automática,Cochabamba,Esteban Arze,Arbieto,Rio Caine,Valles,-17.5275,-66.085602,2706.0,,2017-02-14,,,Meteorológica,Mantenimiento
122,A-1867,Lago Uru Uru (GPRS),True,Automática telemétrica GPRS,Oruro,Cercado Oruro,El Choro,Crucero Belen,Altiplano,-18.1619,-67.1508,3714.0,Programa Cuenca Poopó,2013-06-21,Programa Cuenca Poopó,,Hidrológica,Activo
125,A-1668,Laguna Milluni - GPRS,True,Automática,La Paz,Nicolás Suárez,El Alto,RioTujsa Jahuira,Altiplano,-16.3647,-68.164398,4549.0,,,,,,Inactivo
126,A-1668,Laguna Tuni - GPRS,True,Automática telemétrica GPRS,La Paz,Los Andes,Pucarani,Rio Sehuenka,Altiplano,-16.2425,-68.228897,4458.0,MMAyA (Ministerio de Medio Ambiente y Agua),2017-12-03,,,Meteorológica,Mantenimiento
1836,23-00086,Abapo_H,True,Convencional,Santa Cruz,Cordillera,Cabezas,Parte Baja del Rio Guapay,Chaco,-18.908997,-63.403714,,,2015-12-29,SENAMHI,,Hidrológica,Activo
1032,A-2065,Villa Abecia,False,Convencional,Chuquisaca,Sur Cinti,Villa Abecia,Rio Achuma,Valles,-20.9806,-65.230556,2280.0,SENAMHI,1973-06-28,SENAMHI,,Meteorológica,Inactivo
124,A-1865,Lahuachama (GPRS),True,Automática telemétrica GPRS,Cochabamba,Carrasco,Totora,Rio Irivizu,Valles,-17.56724,-65.207085,3670.0,MMAyA (Ministerio de Medio Ambiente y Agua),2017-02-09,MMAyA (Ministerio de Medio Ambiente y Agua),stations/station/a88xmohxtxz8o4s.jpeg,Meteorológica,Activo
130,A-1766,Linkupata_M (GPRS),True,Automática telemétrica GPRS,Cochabamba,Quillacollo,Tiquipaya,Rio Caine,Valles,-17.2931,-66.181099,4031.0,,2018-11-18,,,Meteorológica,Activo
132,A-2068,Llica (GPRS),True,Automática,Potosí,Daniel Campos,Llica,Palaya,Altiplano,-19.8494,-68.253899,3697.0,,2011-01-02,,,Meteorológica,Inactivo
1658,A-2164,Junacas OTN (GPRS),True,Automática,Tarija,Cercado Tarija,Tarija,Rio Santa Ana,Valles,-21.415,-64.450278,2383.0,,2018-02-27,,,Meteorológica,Inactivo
134,A-1864,Los Negros (GPRS),True,Automática,Santa Cruz,Sabaya,Pampa Grande,Rio Yapacanicito,Valles,-18.0478,-64.1175,1245.0,,2011-05-17,,,,Inactivo
138,A-2164,Macharety (GPRS),True,Automática telemétrica GPRS,Tarija,O'Connor,Entre Rios (La Moreta),Caipipendi,Chaco,-21.007799,-63.609402,650.0,,2015-05-13,,,Meteorológica,Inactivo
137,A-1864,Mataral (GPRS),False,Automática,Santa Cruz,Florida,Pampa Grande,Rio Yapacanicito,Valles,-18.130301,-64.216103,1389.0,,2011-06-08,,,Meteorológica,Mantenimiento
182,A-1965,Presa El Peral_H (GPRS),True,Automática telemétrica GPRS,Chuquisaca,Zudáñez,Presto,Parte alta del Rio grande 7,Valles,-18.957493,-64.895647,2646.0,Gobernacion de Chuquisaca,2019-03-26,SENAMHI,,Hidrológica,Mantenimiento
142,A-1865,Mizque - SDC (GPRS),True,Automática telemétrica GPRS,Cochabamba,Mizque,Mizque,Rio Mizque,Valles,-17.957199,-65.355598,2055.0,Gobierno Autónomo Departamental de Cochabamba ,2018-09-08,SENAMHI,stations/station/x11tiyhmbe1li1g.jpeg,Meteorológica,Activo
145,A-2065,Molle Punco (GPRS),True,Automática telemétrica GPRS,Potosí,José María Linares,Ckochas,Desembocadura del Rio Mataca,Valles,-19.6481,-65.209396,3338.0,,2014-03-08,,,Meteorológica,Inactivo
146,A-2064,Muyupampa (GPRS),True,Automática,Chuquisaca,Luis Calvo,Villa Vaca Guzmán,Parte Baja del Rio Guapay,Chaco,-19.8806,-63.782799,1130.0,Servicio Departamental de Cuencas,2011-07-07,,,,Inactivo
183,A-1964,Presa Escaleras_H (GPRS),True,Automática telemétrica GPRS,Chuquisaca,Belisario Boeto,Villa Serrano,Rio Azero,Valles,-19.1175,-64.340599,2157.0,,2019-03-24,,,Hidrológica,Mantenimiento
41,A-1869,Charaña (GPRS),True,Automática telemétrica GPRS,La Paz,Pacajes,Charaña,Parte Baja del Rio Putani,Altiplano,-17.591167,-69.448398,4052.0,SENAMHI,2012-11-27,SENAMHI,stations/station/n422m6l2dc4t5jc.jpeg,Meteorológica,Inactivo
328,A-1766,Tiraque_M (GPRS),True,Automática telemétrica GPRS,Cochabamba,Tiraque,Tiraque,Rio Caine,Valles,-17.430599,-65.727501,3277.0,VRHR - MMAyA,2018-11-18,SENAMHI,,Meteorológica,Mantenimiento
1720,00003,Narvaez (GPRS),True,Automática telemétrica GPRS,Tarija,O'Connor,Entre Rios (La Moreta),Rio Salinas,Chaco,-21.4093246,-64.2789741,,COREBE,2021-11-21,COREBE,stations/station/lf37t9i66pdgtli.jpeg,Meteorológica,Mantenimiento
147,A-1768,Nina Chiri-Río Seque_H (GPRS),True,Automática telemétrica GPRS,La Paz,Los Andes,Laja,RioTujsa Jahuira,Altiplano,-16.556632,-68.30559,3896.0,MMAyA (Ministerio de Medio Ambiente y Agua) - UGCK,,UGCK - SENAMHI,stations/station/gcd4l3y0z1y6qsl.jpeg,Hidrológica,Activo
149,A-2265,Obrajes HCA (GPRS),True,Automática,Tarija,Nicolás Suárez,Tarija,Rio Guadalquivir,Valles,-21.506901,-64.762802,1916.0,,,,,,Inactivo
163,A-1862,Pailon - Pozo del Tigre (GPRS),True,Automática telemétrica GPRS,Santa Cruz,Chiquitos,Pailón,Qda. Copaibo,Chiquitania,-17.588916,-61.995189,291.0,PROFIN - ANAPO,2019-12-13,SENAMHI,,Meteorológica,Activo
160,A-1866,Parotani - Sipe Sipe (GPRS),True,Automática telemétrica GPRS,Cochabamba,Quillacollo,Sipe Sipe,Rio Caine,Valles,-17.5592,-66.345802,2506.0,CTB - Municipio,2018-08-27,,,Meteorológica,Activo
166,A-2265,Peregrino CS (GPRS),True,Automática,Tarija,Nicolás Suárez,Tarija,Rio Guadalquivir,Valles,-21.5403,-64.733299,1865.0,,,,,,Inactivo
167,A-1766,Pico de loro_H- SDC (GPRS),True,Automática telemétrica GPRS,Cochabamba,Quillacollo,Vinto,Rio Caine,Valles,-17.4053,-66.320602,2548.0,GAMC,2017-12-12,GAMC - SENAMHI,,Hidrológica,Activo
1151,A-1766,Capinota,True,Convencional,Cochabamba,Capinota,Capinota,Rio Caine,Valles,-17.711418,-66.266207,2406.0,SENAMHI,1943-12-27,SENAMHI,stations/station/y88695lf2jmzvug.jpeg,Meteorológica,Activo
1889,23-00139,Villamontes(AJAYU),,Automática,Tarija,Gran Chaco,Villa Montes,Rio Ihuiraru,Chaco,-21.100733,-63.4239,800.0,SENAMHI,,,stations/station/s07bdx07mvnn55i.png,Meteorológica,Activo
332,A-1867,Toledo (GPRS),True,Automática telemétrica GPRS,Oruro,Saucarí,Toledo,Qda. Belen Jahuira,Altiplano,-18.190226,-67.402098,3718.0,FAO - Municipio,2014-01-24,,stations/station/h0rddio3k8obdz2.png,Meteorológica,Mantenimiento
173,A-1865,Pocona - SDC (GPRS),True,Automática telemétrica GPRS,Cochabamba,Carrasco,Pocona,Rio Mizque,Valles,-17.666102,-65.312558,2539.0,Gobierno Autónomo Departamental de Cochabamba ,2018-09-11,SENAMHI,stations/station/5vu3g9e0n90x462.jpeg,Meteorológica,Activo
172,A-1865,Pojo - SDC (GPRS),True,Automática telemétrica GPRS,Cochabamba,Carrasco,Pojo,Rio Mizque,Valles,-17.752199,-64.866402,2038.0,Gobierno Autónomo Departamental de Cochabamba ,2018-09-12,SENAMHI,stations/station/sxhsakvv8fuo42r.jpeg,Meteorológica,Activo
171,A-1867,Poopó (GPRS),True,Automática telemétrica GPRS,Oruro,Poopó,Poopó,Rio Poopo,Altiplano,-18.3828,-66.9783,3751.0,,2012-07-28,,stations/station/7a0nf5b7pitnauz.png,Meteorológica,Inactivo
154,A-1768,P. Pataraya-Río seco_H (GPRS),True,Automática telemétrica GPRS,La Paz,Ingavi,Viacha,RioTujsa Jahuira,Altiplano,-16.618731,-68.303995,3869.0,MMAyA (Ministerio de Medio Ambiente y Agua) - UGCK,,UGCK - SENAMHI,stations/station/g6100dmuk2ffxsw.jpeg,Hidrológica,Activo
181,A-2165,Presa Challhua Mayu_H (GPRS),True,Automática telemétrica GPRS,Chuquisaca,Nor Cinti,Villa Charcas,Rio Villa Charcas,Valles,-20.631901,-64.853302,3052.0,,2019-04-04,,,Hidrológica,Activo
141,A-1865,Mizque H - SDC (GPRS),True,Automática,Cochabamba,Mizque,Mizque,Rio Mizque,Valles,-17.921678,-65.294197,1975.0,,,,,Hidrológica,Activo
175,A-1965,Presa El Peral_M (GPRS),True,Automática telemétrica GPRS,Chuquisaca,Zudáñez,Presto,Parte alta del Rio grande 7,Valles,-18.958424,-64.899445,2657.0,Gobernacion de Chuquisaca,2019-03-26,SENAMHI,,Meteorológica,Activo
1900,24-0010,Kalla Baja,True,Convencional,La Paz,Ingavi,Jesús de Machaca,Parte Baja del Rio Parina Jacha Jahuira,Altiplano,-16.767161,-68.766447,3884.0,,,,,Meteorológica,Activo
657,A-1466,Campamento San Borja (CCCC),False,Convencional,Beni,General José Balli,San Borja,Rio Apere,Amazonia,-14.879722,-66.71,198.0,,2017-01-29,,,Meteorológica,Inactivo
190,A-1864,Presa La Tuna_H (GPRS),True,Automática telemétrica GPRS,Santa Cruz,Florida,Mairana,Rio Yapacanicito,Valles,-18.160801,-63.956402,1347.0,,,,,Hidrológica,Activo
1775,00025,Presa Misicuni (GPRS),True,Automática telemétrica GPRS,Cochabamba,Quillacollo,Quillacollo,Rio Cotacajes,Valles,-17.097867,-66.332361,3797.0,Misicuni,2021-09-24,Misicuni,stations/station/h478cmjr6gh4166.jpeg,Meteorológica,Activo
191,A-2265,Presa San Jacinto_H (GPRS),True,Automática telemétrica GPRS,Tarija,Cercado Tarija,Tarija,Rio Guadalquivir,Valles,-21.600599,-64.7258,1897.0,VRHR - MMAyA,2018-02-27,,,Hidrológica,Activo
187,A-2165,Presa Yana Khakha_H (GPRS),True,Automática telemétrica GPRS,Chuquisaca,Nor Cinti,Villa Charcas,Rio Terrodo,Valles,-20.689699,-64.951103,3049.0,,2019-04-04,,,Hidrológica,Activo
1890,24-0001,Campamento Ocorani,True,Convencional,La Paz,Omasuyos,Achacachi,Rio Jachcha Jahuira,Altiplano,-16.031502,-68.605538,4017.0,,2023-09-29,,,Meteorológica,Mantenimiento
223,A-1766,Puente Abra_H- SDC (GPRS),True,Automática telemétrica GPRS,Cochabamba,Chapare,Sacaba,Rio Caine,Valles,-17.3964,-66.112503,2636.0,Servicio Departamental de Cuencas,2017-12-10,Servicio Departamental de Cuencas,,Hidrológica,Activo
648,A-1467,Tumupasa Camp.,False,Convencional,La Paz,Abel Iturralde,San Buenaventura,Parte Baja del Rio Beni,Amazonia,-14.183056,-67.821944,334.0,,2015-10-31,,stations/station/7hff3mzb86w3ws0.png,,Inactivo
240,A-1769,Puente Aguallamaya_H (GPRS),True,Automática telemétrica GPRS,La Paz,Ingavi,Jesús de Machaca,Parte Baja del Rio Jilakhata,Altiplano,-16.813461,-68.906076,3830.0,MMAyA (Ministerio de Medio Ambiente y Agua) - UGCK,2019-07-20,,stations/station/7nbtyv6ervy0qop.jpeg,Hidrológica,Activo
996,A-2165,Tupiza,True,Convencional,Potosí,Sur Chichas,Tupiza,Desembocadura del Rio Tupiza,Valles,-21.438333,-65.715278,2923.0,SENAMHI,1942-06-28,SENAMHI,stations/station/cbd0j8xjca50maj.png,Meteorológica,Activo
61,A-1669,Copacabana LP (Satelital),False,Automática,La Paz,Manco Kapac,Copacabana,Sin Nombre,Altiplano,-16.187932,-69.091632,3860.0,SENAMHI,,,,Meteorológica,Inactivo
224,A-1766,Puente Cajon_H- SDC (GPRS),True,Automática telemétrica GPRS,Cochabamba,Cercado Cochabamba,Cochabamba,Rio Caine,Valles,-17.4142,-66.1828,2564.0,GAMC,2017-12-11,Servicio Departamental de Cuencas,,Hidrológica,Activo
225,A-1766,Puente Chiñata_H- SDC (GPRS),True,Automática telemétrica GPRS,Cochabamba,Chapare,Sacaba,Rio Caine,Valles,-17.404737,-65.979491,2840.0,,2017-12-13,,,Hidrológica,Activo
226,A-1867,Puente Aroma - GPRS,True,Automática telemétrica GPRS,Oruro,Saucarí,Toledo,Qda. Belen Jahuira,Altiplano,-18.215813,-67.456928,3733.0,Gobernación de Oruro,2017-12-16,SENAMHI,stations/station/etxd9vuzkl2r5mo.png,Hidrológica,Activo
234,A-1868,Puente Challavito_H (GPRS),True,Automática telemétrica GPRS,Oruro,Saucarí,Toledo,Rio Matar Jahuira,Altiplano,-18.167097,-67.424651,3724.0,Programa Cuenca Poopó,2020-03-05,,stations/station/wyg33t268ypxwka.png,Hidrológica,Activo
221,A-1769,Puente Chinche_H (GPRS),True,Automática,La Paz,General José Manue*,Santiago de Machaca,Ladislao Cabrera,Altiplano,-17.4272,-69.419403,4021.0,,2017-02-04,,stations/station/rftppang0m9tqz5.png,,Inactivo
231,A-1865,Puente Mizque - SDC (GPRS),True,Automática telemétrica GPRS,Cochabamba,Mizque,Mizque,Rio Mizque,Valles,-17.92132,-65.29399,2055.0,Gobierno Autónomo Departamental de Cochabamba ,2018-09-14,SENAMHI,stations/station/gqfymr9rzxph2ba.jpeg,Hidrológica,Activo
213,A-1863,Puente Pailas_H (GPRS),True,Automática telemétrica GPRS,Santa Cruz,Chiquitos,Pailón,Parte Baja del Rio Guapay,Chiquitania,-17.6836,-62.775299,296.0,SENAMHI,2009-10-03,SENAMHI,,Hidrológica,Activo
228,A-1969,Puente Sacabaya - GPRS,True,Automática telemétrica GPRS,Oruro,Sabaya,Sabaya,Sacabaya,Altiplano,-18.5689,-68.7883,3845.0,SENAMHI,2018-01-22,SENAMHI,stations/station/g33xvvnftqtdtsp.png,Hidrológica,Mantenimiento
237,A-1669,Puente Seuenca_H (GPRS),True,Automática telemétrica GPRS,La Paz,Los Andes,Pucarani,Rio Sehuenka,Altiplano,-16.404241,-68.552243,3837.0,MMAyA (Ministerio de Medio Ambiente y Agua) - UGCK,,UGCK - SENAMHI,stations/station/e6nz1kz7ya7m3v6.jpeg,Hidrológica,Activo
1674,A-1767,Puente Siles (GPRS),True,Automática telemétrica GPRS,Cochabamba,Chapare,Sacaba,Rio Caine,Valles,-17.374656,-66.131625,2616.0,GAMC,2018-07-27,GAMC - SENAMHI,,Hidrológica,Inactivo
214,A-1764,Puente Yapacaní_H (GPRS),True,Automática,Santa Cruz,Abuná,San Juan,Rio Yapacanicito,Chiquitania,-17.4044,-63.844398,287.0,,2010-11-10,,,,Inactivo
1855,23-00104,Villa Rivero_M (GPRS),True,Automática telemétrica GPRS,Cochabamba,Punata,Villa Rivero,Rio Caine,Valles,-17.615534,-65.810136,,UCEP-Mi Riego,2023-03-12,UCEP-SENAMHI,stations/station/8vjkeg06x8w5fok.jpeg,Meteorológica,Activo
217,A-2065,Pulquina (GPRS),True,Automática telemétrica GPRS,Chuquisaca,Nor Cinti,San Lucas,Capac Tala,Valles,-19.85,-64.716698,2800.0,SENAMHI,2015-04-01,SENAMHI,,Meteorológica,Inactivo
216,A-1866,Punata (GPRS),True,Automática telemétrica GPRS,Cochabamba,Punata,Punata,Rio Caine,Valles,-17.5336,-65.826103,2762.0,PROFIN - Municipio ,2013-08-09,Municipio - SENAMHI,,Meteorológica,Mantenimiento
325,A-1766,Temporal - SDC (GPRS),True,Automática telemétrica GPRS,Cochabamba,Cercado Cochabamba,Cochabamba,Rio Caine,Valles,-17.349305,-66.156411,2813.0,Servicio Departamental de Cuencas,2017-11-30,,,Meteorológica,Activo
1777,00027,Putucuni Calientes (GPRS),True,Automática telemétrica GPRS,Cochabamba,Ayopaya,Cocapata,Rio Cotacajes,Yungas - Chapare,-17.011589,-66.552734,,Misicuni,2021-12-11,Misicuni,stations/station/1bir19ouqifg3bk.jpeg,Meteorológica,Activo
243,A-1967,Quillacas (GPRS),True,Automática telemétrica GPRS,Oruro,Abaroa,Santuario de Quillacas,Rio Tacagua,Altiplano,-19.2274,-66.9602,3711.0,Gobernación,2020-11-14,Gobernación,stations/station/0s2tml33ubn97lr.png,Meteorológica,Activo
241,A-2065,Quivincha (GPRS),True,Automática telemétrica GPRS,Potosí,Cornelio Saavedra,Betanzos,Rio Khona Paya,Valles,-19.5422,-65.375801,3312.0,MMAyA (Ministerio de Medio Ambiente y Agua),2017-05-15,MMAyA (Ministerio de Medio Ambiente y Agua),,Meteorológica,Mantenimiento
1823,00073,Choquetanga Grande,True,Convencional,La Paz,Inquisivi,Quime,Rio Boopy,Valles,-16.879838,-67.306471,,SENAMHI,2022-10-26,SENAMHI,,Meteorológica,Activo
1,A-1964,Abapo (Satelital),False,Satelital,Santa Cruz,Cordillera,Gutiérrez,Parte Baja del Rio Guapay,Chaco,-18.919135,-63.403931,407.0,SENAMHI,2011-08-08,,,Meteorológica,Inactivo
1640,A-1065,Campamento San Juan (RWAY),False,Convencional,Beni,Vaca Diez,Riberalta,Rio Ayata,Amazonia,-10.860556,-65.695833,162.0,China Ravilway International Limited CRCC,2017-12-29,China Ravilway International Limited CRCC,,Meteorológica,Inactivo
1638,A-1366,Campamento El Encerrado (RWAY),False,Convencional,Beni,General José Balli,Santa Rosa,Rio Benicito,Amazonia,-13.254722,-66.686667,201.0,China Ravilway International Limited CRCC,2017-12-28,China Ravilway International Limited CRCC,,Meteorológica,Inactivo
162,A-2165,Palca Grande (GPRS),True,Automática telemétrica GPRS,Chuquisaca,Nor Cinti,Camargo,Desembocadura Rio Grande,Valles,-20.742201,-65.240303,2331.0,Proyecto Pilcomayo,2019-11-14,SENAMHI,,Hidrológica,Mantenimiento
1639,A-1065,Campamento El Triangulo (RWAY),False,Convencional,Beni,Vaca Diez,Riberalta,Rio Ayata,Amazonia,-10.85,-65.683333,192.0,China Ravilway International Limited CRCC,2017-12-28,China Ravilway International Limited CRCC,,Meteorológica,Inactivo
1641,A-1467,Campamento Reyes (RWAY),False,Convencional,Beni,General José Balli,Reyes,Desembocadura del Rio Beni,Amazonia,-14.294444,-67.361667,180.0,China Ravilway International Limited CRCC,2017-12-29,China Ravilway International Limited CRCC,,Meteorológica,Inactivo
1642,A-1366,Campamento Rosario (RWAY),False,Convencional,Beni,General José Balli,Santa Rosa,Rio Bio,Amazonia,-13.830278,-66.736111,167.0,China Ravilway International Limited CRCC,2017-12-28,China Ravilway International Limited CRCC,,Meteorológica,Inactivo
906,A-1768,Ayo Ayo,True,Convencional,La Paz,Aroma,Ayo Ayo,Rio Kheto,Altiplano,-17.093767,-68.007499,3888.0,SENAMHI,1952-12-28,SENAMHI,stations/station/k8l7g0cm7zzjme1.png,Meteorológica,Activo
59,A-1766,Cochabamba,True,Automática telemétrica GPRS,Cochabamba,Cercado Cochabamba,Cochabamba,Rio Caine,Valles,-17.4167,-66.166702,2548.0,,2004-12-30,,,Meteorológica,Mantenimiento
